frame,time,Ball_z,Ball_y,Ball_x,Ball_rot_x,Ball_rot_y,Ball_rot_z,Ball_rot_w,Ball_ang_vel_x,Ball_ang_vel_y,Ball_ang_vel_z,Ball_vel_x,Ball_vel_y,Ball_vel_z,hxzywassaved_x,hxzywassaved_y,hxzywassaved_z,hxzywassaved_rot_x,hxzywassaved_rot_y,hxzywassaved_rot_z,hxzywassaved_rot_w,hxzywassaved_yaw,hxzywassaved_pitch,hxzywassaved_roll,hxzywassaved_ang_vel_x,hxzywassaved_ang_vel_y,hxzywassaved_ang_vel_z,hxzywassaved_vel_x,hxzywassaved_vel_y,hxzywassaved_vel_z,hxzywassaved_throttle,Juicy_Dom12_x,Juicy_Dom12_y,Juicy_Dom12_z,Juicy_Dom12_rot_x,Juicy_Dom12_rot_y,Juicy_Dom12_rot_z,Juicy_Dom12_rot_w,Juicy_Dom12_yaw,Juicy_Dom12_pitch,Juicy_Dom12_roll,Juicy_Dom12_ang_vel_x,Juicy_Dom12_ang_vel_y,Juicy_Dom12_ang_vel_z,Juicy_Dom12_vel_x,Juicy_Dom12_vel_y,Juicy_Dom12_vel_z,hxzywassaved_boost,Juicy_Dom12_boost,Juicy_Dom12_throttle,hxzywassaved_steer,Juicy_Dom12_steer,Juicy_Dom12_handbrake,hxzywassaved_handbrake,Juicy_Dom12_jump,Juicy_Dom12_double_jump,hxzywassaved_jump,hxzywassaved_double_jump,hxzywassaved_rot_jump,hxzywassaved_rot_double_jump,hxzywassaved_ang_vel_jump,hxzywassaved_ang_vel_double_jump,hxzywassaved_vel_jump,hxzywassaved_vel_double_jump,Juicy_Dom12_rot_jump,Juicy_Dom12_rot_double_jump,Juicy_Dom12_ang_vel_jump,Juicy_Dom12_ang_vel_double_jump,Juicy_Dom12_vel_jump,Juicy_Dom12_vel_double_jump
7184,278.69797,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,278.7314,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,278.76486,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,278.7983,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,278.83176,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,278.8652,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,278.89865,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7191,278.9321,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,278.96555,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,278.999,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,279.03244,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,279.0659,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,279.09933,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7197,279.13278,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7198,279.16623,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,279.19968,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,279.23312,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,279.26657,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,279.30002,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,279.33347,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,279.3669,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,279.40036,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,279.4338,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,279.46725,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,279.5007,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,279.53415,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,279.5676,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,279.60104,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,279.6345,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7213,279.66794,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214,279.70142,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,279.73486,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,279.7683,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,279.80176,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7218,279.8352,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,279.86865,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,279.9021,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,279.93555,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.992,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7222,279.969,92.75,0.0,0.0,2.6973983e-06,2.6973983e-06,2.6973983e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4608.0,16.3,-0.0030399677,0.0030453627,0.70709914,0.70710135,1.570793262726946,0.00860598347577771,7.6164451098934915e-06,-1.23,0.0,0.0,0.0,0.0,6.85,0.0,0.0,4608.0,16.24,0.0030022042,0.0030022042,-0.70710135,0.7070995,-1.5707989916946066,0.008491541511566964,-1.1108556036245787e-08,1.14,0.0,0.0,0.0,0.0,5.34,33.0,33.0,0.984,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
