frame,time,Ball_z,Ball_y,Ball_x,French B4guette_x,French B4guette_y,French B4guette_z,User-63f82723dc_x,User-63f82723dc_y,User-63f82723dc_z,User-63f82723dc_boost,Sayonara_Sammy12_x,Sayonara_Sammy12_y,Sayonara_Sammy12_z,Sayonara_Sammy12_throttle,Sayonara_Sammy12_boost,GMON3YSTR8CASH_x,GMON3YSTR8CASH_y,GMON3YSTR8CASH_z,GMON3YSTR8CASH_boost,GMON3YSTR8CASH_throttle,French B4guette_throttle,GMON3YSTR8CASH_steer,User-63f82723dc_throttle,Sayonara_Sammy12_steer,French B4guette_boost,French B4guette_steer,French B4guette_handbrake,User-63f82723dc_steer,GMON3YSTR8CASH_handbrake,Sayonara_Sammy12_handbrake,User-63f82723dc_handbrake,French B4guette_jump,French B4guette_double_jump,User-63f82723dc_jump,User-63f82723dc_double_jump,Sayonara_Sammy12_jump,Sayonara_Sammy12_double_jump,GMON3YSTR8CASH_jump,GMON3YSTR8CASH_double_jump
2957,119.79701,158.92,1388.05,2335.2,919.49,4457.12,17.02,1515.48,1066.73,118.29,100.0,-1529.6,4295.88,96.07,0.992,0.0,3060.81,3579.79,17.01,78.0,0.992,0.992,0.992,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2958,119.83034,152.22,1413.28,2384.45,919.49,4457.12,17.02,1625.28,1148.45,109.16,100.0,-1656.95,4234.43,94.99,0.992,12.0,3060.81,3579.79,17.01,78.0,0.992,0.992,0.992,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2959,119.86366,142.66,1446.89,2450.07,919.49,4457.12,17.02,1625.28,1148.45,109.16,100.0,-1656.95,4234.43,94.99,0.992,12.0,3092.1,3519.02,17.01,78.0,0.992,0.992,0.18,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
2960,119.89699,132.4,1480.47,2515.61,909.17,4361.44,17.02,1625.28,1148.45,109.16,100.0,-1656.95,4234.43,94.99,0.992,12.0,3102.59,3501.68,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2961,119.93044,127.0,1497.25,2548.36,909.17,4361.44,17.02,1752.29,1243.9,95.99,100.0,-1798.5,4166.31,92.67,0.992,12.0,3102.59,3501.68,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2962,119.96377,109.73,1547.52,2646.51,899.49,4246.89,17.02,1752.29,1243.9,95.99,100.0,-1798.5,4166.31,92.67,0.992,12.0,3149.65,3431.49,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
2963,119.99709,90.87,1597.72,2744.5,897.61,4223.06,17.02,1911.66,1364.98,75.99,100.0,-1968.67,4084.59,84.6,0.992,12.0,3204.26,3360.11,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.0,0.0,-0.844,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2964,120.03042,95.03,1612.46,2774.03,897.61,4223.06,17.02,1911.66,1364.98,75.99,100.0,-1968.67,4084.59,84.6,0.992,12.0,3204.26,3360.11,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
2965,120.06374,102.2,1641.91,2833.05,890.26,4125.0,17.02,1911.66,1364.98,75.99,43.0,-1968.67,4084.59,84.6,0.992,12.0,3204.26,3360.11,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.594,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2966,120.09707,108.64,1671.34,2892.01,890.26,4125.0,17.02,2050.28,1471.31,55.82,43.0,-2110.82,4016.41,73.28,0.992,12.0,3279.79,3267.81,17.01,78.0,0.992,0.992,0.0,0.0,0.0,90.0,0.594,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2967,120.130394,114.35,1700.74,2950.91,886.86,3996.45,17.02,2050.28,1471.31,55.82,43.0,-2139.3,4002.75,70.5,0.992,12.0,3295.6,3248.86,17.01,78.0,0.992,0.992,0.0,0.0,0.0,76.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
2968,120.16372,121.55,1744.77,3039.15,887.58,3970.33,17.02,2192.52,1581.31,32.4,43.0,-2253.35,3948.07,57.66,0.992,12.0,3360.9,3171.17,17.01,78.0,0.992,0.992,0.0,0.0,0.0,76.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2969,120.197044,124.54,1766.76,3083.22,895.1,3879.58,17.02,2192.52,1581.31,32.4,43.0,-2253.35,3948.07,57.66,0.992,12.0,3360.9,3171.17,17.01,78.0,0.992,0.992,0.0,0.0,0.0,76.0,0.586,0.0,-1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0
2970,120.23037,127.88,1796.05,3141.92,895.1,3879.58,17.02,2192.52,1581.31,32.4,43.0,-2253.35,3948.07,57.66,0.992,12.0,3360.9,3171.17,17.01,78.0,0.992,0.992,0.0,0.0,0.0,76.0,0.586,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2971,120.263695,130.5,1825.32,3200.57,895.1,3879.58,17.02,2348.93,1699.05,15.81,43.0,-2410.17,3872.1,35.57,0.992,12.0,3455.61,3059.1,17.01,78.0,0.992,0.992,0.0,0.0,0.992,76.0,0.586,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2972,120.29702,132.4,1854.56,3259.15,923.11,3727.03,17.02,2348.93,1699.05,15.81,43.0,-2410.17,3872.1,35.57,0.992,12.0,3455.61,3059.1,17.01,78.0,0.992,0.992,0.0,0.0,0.992,76.0,-0.562,0.0,-1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0
2973,120.330345,133.57,1883.76,3317.68,923.11,3727.03,17.02,2348.93,1699.05,15.81,43.0,-2521.63,3812.32,19.94,0.992,12.0,3527.93,2973.66,17.01,78.0,0.992,0.992,0.0,0.133,0.992,76.0,-0.562,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2974,120.36367,134.01,1912.93,3376.14,944.63,3626.24,17.02,2529.48,1797.54,16.6,43.0,-2521.63,3812.32,19.94,0.992,12.0,3527.93,2973.66,17.01,78.0,0.992,0.992,0.0,0.305,0.992,76.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2975,120.396996,133.73,1942.07,3434.55,953.7,3575.62,17.02,2591.88,1822.2,16.81,43.0,-2521.63,3812.32,19.94,0.992,12.0,3527.93,2973.66,17.01,78.0,0.992,0.992,0.0,0.398,0.992,76.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2976,120.43032,132.73,1971.18,3492.89,953.7,3575.62,17.02,2655.33,1842.79,16.93,43.0,-2688.36,3710.62,16.21,0.992,12.0,3641.78,2839.23,17.01,78.0,0.992,0.992,0.0,0.508,0.992,76.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2977,120.463646,131.01,2000.26,3551.18,966.1,3473.86,17.02,2687.37,1851.52,16.97,43.0,-2688.36,3710.62,16.21,0.992,12.0,3641.78,2839.23,17.01,78.0,0.992,0.992,0.0,0.602,0.992,76.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2978,120.49697,128.57,2029.31,3609.4,968.19,3448.36,17.02,2687.37,1851.52,16.97,43.0,-2798.13,3631.83,16.73,0.992,12.0,3721.25,2745.41,17.01,78.0,0.992,0.992,0.0,0.648,0.992,89.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2979,120.5303,125.41,2058.33,3667.57,971.65,3371.86,17.02,2816.83,1875.82,17.02,43.0,-2824.76,3610.16,16.8,0.992,12.0,3741.56,2721.43,17.01,78.0,0.992,0.992,0.0,0.68,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2980,120.56362,122.57,2080.08,3711.15,971.47,3333.71,17.02,2816.83,1875.82,17.02,43.0,-2824.76,3610.16,16.8,0.992,12.0,3741.56,2721.43,17.01,78.0,0.992,0.992,0.0,0.719,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2981,120.59695,118.15,2109.04,3769.21,971.47,3333.71,17.02,2816.83,1875.82,17.02,43.0,-2938.23,3501.93,16.95,0.992,12.0,3835.0,2610.89,20.25,78.0,0.992,0.992,0.094,0.727,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
2982,120.63027,115.68,2123.52,3798.22,967.22,3257.84,17.02,2995.03,1881.09,17.02,43.0,-2938.23,3501.93,16.95,0.992,12.0,3856.21,2585.82,25.76,78.0,0.992,0.992,0.164,0.727,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
2983,120.6636,107.19,2166.89,3885.15,967.22,3257.84,17.02,2995.03,1881.09,17.02,43.0,-3027.69,3391.07,16.98,0.992,12.0,3856.21,2585.82,25.76,78.0,0.992,0.992,0.164,0.727,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2984,120.69694,104.0,2181.33,3914.1,967.22,3257.84,17.02,2995.03,1881.09,17.02,43.0,-3048.04,3361.29,16.98,0.992,12.0,3856.21,2585.82,25.76,78.0,0.992,0.992,0.164,0.734,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2985,120.73026,177.74,2227.24,3959.77,933.75,3086.04,17.02,3213.58,1841.65,17.02,43.0,-3119.64,3235.91,16.98,0.992,0.0,4000.07,2410.82,84.45,78.0,0.992,0.992,0.0,0.734,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2986,120.76359,226.84,2198.38,3956.99,933.75,3086.04,17.02,3301.82,1809.84,17.02,43.0,-3134.82,3203.43,16.98,0.992,0.0,4044.27,2344.75,130.24,78.0,0.992,0.992,0.0,0.727,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2987,120.79691,278.02,2146.88,3942.93,887.99,2971.98,17.02,3358.21,1784.01,17.02,43.0,-3134.82,3203.43,16.98,0.992,0.0,4063.38,2304.8,168.01,78.0,0.992,0.992,0.0,0.68,0.992,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2988,120.83024,315.91,2108.29,3932.4,887.99,2971.98,17.02,3358.21,1784.01,17.02,43.0,-3189.08,3053.16,16.98,0.992,0.0,4063.38,2304.8,168.01,78.0,0.992,0.992,0.0,0.641,0.844,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2989,120.86356,365.74,2056.88,3918.36,845.45,2898.57,17.02,3451.45,1730.46,17.02,43.0,-3198.07,3019.09,16.98,0.992,0.0,4078.31,2256.12,219.87,37.0,0.992,0.992,0.0,0.562,0.32,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2990,120.89689,414.8,2005.53,3904.33,831.81,2878.75,17.02,3476.69,1713.32,17.02,43.0,-3219.81,2916.05,16.98,0.992,0.0,4078.31,2256.12,219.87,37.0,0.992,0.992,0.0,0.43,0.0,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2991,120.930214,463.09,1954.23,3890.33,831.81,2878.75,17.02,3476.69,1713.32,17.02,43.0,-3219.81,2916.05,16.98,0.992,0.0,4082.16,2160.95,327.29,37.0,0.992,0.992,-1.0,0.336,0.0,89.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2992,120.96354,510.6,1902.98,3876.33,755.36,2787.35,17.02,3592.47,1616.56,17.02,43.0,-3219.81,2916.05,16.98,0.992,0.0,4080.89,2122.15,368.33,37.0,0.984,0.992,-1.0,0.242,0.0,89.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2993,120.996864,534.07,1877.38,3869.34,755.36,2787.35,17.02,3592.47,1616.56,17.02,43.0,-3243.04,2742.79,21.95,0.992,0.0,4080.89,2122.15,368.33,37.0,0.984,0.992,-1.0,0.141,0.0,89.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2994,121.03026,603.32,1800.65,3848.4,755.36,2787.35,17.02,3671.39,1527.48,17.02,43.0,-3243.04,2742.79,21.95,0.992,0.0,4079.55,2040.99,444.25,37.0,0.992,0.992,-0.992,0.047,0.0,89.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2995,121.06358,626.02,1775.09,3841.42,670.3,2704.98,17.02,3671.39,1527.48,17.02,43.0,-3259.52,2568.62,48.86,0.992,0.0,4079.55,2040.99,444.25,37.0,0.992,0.992,-0.992,0.0,0.0,89.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2996,121.09701,692.96,1698.5,3820.52,670.3,2704.98,17.02,3671.39,1527.48,17.02,43.0,-3266.0,2498.82,59.4,0.992,0.0,4079.13,1954.17,509.6,37.0,0.984,0.992,-0.984,0.0,0.0,89.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2997,121.13033,725.78,1660.25,3810.08,590.29,2634.81,17.02,3757.91,1391.94,17.02,43.0,-3266.0,2498.82,59.4,0.992,0.0,4079.13,1954.17,509.6,37.0,0.984,0.992,-0.984,0.0,0.0,89.0,0.203,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2998,121.16366,768.88,1609.3,3796.16,572.47,2619.29,17.02,3770.67,1366.25,17.02,43.0,-3274.18,2405.44,70.31,0.992,0.0,4079.13,1954.17,509.6,37.0,0.984,0.992,-0.984,0.0,0.0,89.0,0.609,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
2999,121.19698,811.21,1558.4,3782.28,572.47,2619.29,17.02,3803.26,1288.19,17.02,43.0,-3274.18,2405.44,70.31,0.992,0.0,4078.99,1826.42,579.23,37.0,0.984,0.992,-0.242,0.0,0.0,89.0,0.609,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3000,121.23031,852.77,1507.55,3768.4,486.77,2538.57,17.02,3812.22,1261.95,17.1,43.0,-3290.58,2215.34,88.0,0.992,0.0,4078.99,1802.43,589.46,37.0,0.992,0.992,0.0,0.0,0.0,89.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
3001,121.26363,893.57,1456.76,3754.53,486.77,2538.57,17.02,3812.22,1261.95,17.1,43.0,-3290.58,2215.34,88.0,0.992,0.0,4078.99,1802.43,589.46,37.0,0.992,0.992,0.0,0.039,0.0,89.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3002,121.29697,933.6,1406.02,3740.69,424.93,2468.25,17.02,3842.39,1130.53,18.35,43.0,-3290.58,2215.34,88.0,0.992,0.0,4078.99,1680.78,633.02,37.0,0.984,0.992,0.0,0.242,0.0,89.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3003,121.33029,972.87,1355.33,3726.85,410.77,2449.67,17.02,3842.39,1130.53,18.35,43.0,-3310.26,1986.85,95.3,0.992,0.0,4078.99,1680.78,633.02,37.0,0.984,0.992,0.0,0.992,0.0,89.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
3004,121.36362,1030.35,1279.39,3706.13,410.77,2449.67,17.02,3849.64,1000.61,18.78,43.0,-3310.26,1986.85,95.3,0.992,0.0,4078.99,1558.12,668.85,37.0,0.984,0.992,0.0,0.992,0.0,89.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3005,121.39694,1058.45,1241.46,3695.78,344.27,2340.46,17.02,3847.65,961.79,18.69,43.0,-3325.02,1815.45,94.11,0.992,0.0,4078.99,1521.39,678.96,37.0,0.992,0.992,0.0,0.992,0.0,89.0,0.625,0.0,-0.664,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3006,121.43027,1095.25,1190.93,3681.98,344.27,2340.46,17.02,3847.65,961.79,18.69,40.0,-3325.02,1815.45,94.11,0.992,0.0,4078.99,1521.39,678.96,37.0,0.992,0.992,0.0,0.969,0.0,89.0,0.625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3007,121.46359,1131.29,1140.46,3668.22,344.27,2340.46,17.02,3832.9,857.09,17.94,40.0,-3338.14,1663.25,92.99,0.992,0.0,4078.99,1424.29,706.37,37.0,0.984,0.992,0.734,0.953,0.0,89.0,0.625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3008,121.49692,1166.57,1090.04,3654.46,292.95,2211.12,17.02,3832.9,857.09,17.94,40.0,-3344.7,1587.24,92.43,0.992,0.0,4078.99,1424.29,706.37,37.0,0.984,0.992,0.734,0.953,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3009,121.53024,1201.09,1039.67,3640.71,292.95,2211.12,17.02,3832.9,857.09,17.94,40.0,-3344.7,1587.24,92.43,0.992,0.0,4078.99,1330.22,738.38,37.0,0.984,0.992,0.992,0.789,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3010,121.56357,1234.85,989.36,3626.99,266.48,2121.64,17.02,3791.71,700.73,16.69,40.0,-3357.81,1435.44,91.39,0.992,0.0,4078.99,1330.22,738.38,37.0,0.984,0.992,0.992,0.492,0.0,89.0,0.0,0.0,0.234,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3011,121.59689,1267.85,939.1,3613.27,266.48,2121.64,17.02,3791.71,700.73,16.69,40.0,-3357.81,1435.44,91.39,0.992,0.0,4078.99,1330.22,738.38,37.0,0.984,0.992,0.992,0.273,0.0,89.0,0.0,0.0,0.648,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3012,121.630264,1284.07,913.99,3606.41,266.48,2121.64,17.02,3791.71,700.73,16.69,40.0,-3357.81,1435.44,91.39,0.992,0.0,4078.99,1220.28,789.06,37.0,0.992,0.992,0.992,0.141,0.0,89.0,0.0,0.0,0.719,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3013,121.663605,1315.94,863.81,3592.73,236.51,2005.29,17.02,3757.2,598.87,16.81,40.0,-3370.85,1283.93,90.38,0.992,0.0,4078.99,1199.72,800.84,37.0,0.992,0.992,0.633,0.0,0.0,89.0,0.0,0.0,0.281,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3014,121.69693,1362.33,788.63,3572.21,236.51,2005.29,17.02,3757.2,598.87,16.81,40.0,-3370.85,1283.93,90.38,0.992,0.0,4076.52,1121.53,851.93,37.0,0.992,0.992,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3015,121.730255,1392.32,738.57,3558.57,206.52,1881.86,17.02,3708.48,445.62,16.99,40.0,-3390.41,1057.06,88.94,0.992,0.0,4076.52,1121.53,851.93,37.0,0.992,0.992,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3016,121.76358,1421.55,688.56,3544.93,206.52,1881.86,17.02,3708.48,445.62,16.99,40.0,-3390.41,1057.06,88.94,0.992,0.0,4076.52,1121.53,851.93,37.0,0.992,0.992,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3017,121.796906,1450.03,638.61,3531.3,206.52,1881.86,17.02,3681.98,343.81,17.0,40.0,-3403.45,905.94,87.58,0.992,0.0,4049.34,1029.39,920.4,37.0,0.992,0.992,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3018,121.83023,1477.76,588.71,3517.7,169.22,1724.72,17.02,3681.98,343.81,17.0,40.0,-3403.45,905.94,87.58,0.992,0.0,4049.34,1029.39,920.4,37.0,0.992,0.992,0.0,0.0,0.0,89.0,0.508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3019,121.863556,1504.73,538.86,3504.1,157.49,1670.0,17.02,3681.98,343.81,17.0,40.0,-3403.45,905.94,87.58,0.992,0.0,4013.06,937.49,985.57,37.0,0.984,0.992,0.0,0.0,0.0,89.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3020,121.89688,1530.96,489.06,3490.51,157.49,1670.0,17.02,3649.31,194.05,17.0,40.0,-3423.01,679.09,81.06,0.992,0.0,4013.06,937.49,985.57,37.0,0.984,0.992,0.0,0.0,0.0,78.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3021,121.93021,1556.44,439.31,3476.95,142.59,1586.52,17.02,3644.33,169.52,17.0,100.0,-3426.27,641.25,79.4,0.992,0.0,4013.06,937.49,985.57,37.0,0.984,0.992,0.0,0.0,0.0,78.0,0.992,0.0,0.539,0.0,0.0,0.0,0,0,0,0,0,1,0,0
3022,121.96353,1575.06,402.03,3466.78,142.59,1586.52,17.02,3632.21,108.79,17.0,100.0,-3434.42,546.6,74.51,0.992,0.0,3965.08,835.97,1052.47,37.0,0.984,0.992,0.0,0.0,0.0,78.0,0.992,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3023,121.99686,1599.23,352.37,3453.24,128.33,1460.57,17.02,3632.21,108.79,17.0,100.0,-3434.42,546.6,74.51,0.992,0.0,3965.08,835.97,1052.47,37.0,0.984,0.992,0.0,0.0,0.0,78.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,1,0,0
3024,122.03018,1622.66,302.76,3439.72,128.33,1460.57,17.02,3632.21,108.79,17.0,100.0,-3434.42,546.6,74.51,0.992,0.0,3965.08,835.97,1052.47,37.0,0.984,0.992,0.0,0.0,0.0,78.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3025,122.06351,1656.4,228.44,3419.45,121.2,1320.23,17.02,3611.12,-10.28,17.0,100.0,-3450.72,357.03,61.59,0.992,0.0,3921.18,743.35,1108.9,37.0,0.992,0.992,-1.0,0.0,0.0,78.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3026,122.09683,1677.96,178.95,3405.97,121.2,1320.23,17.02,3611.12,-10.28,17.0,100.0,-3450.72,357.03,61.59,0.992,0.0,3921.18,743.35,1108.9,37.0,0.992,0.992,-1.0,0.312,0.0,78.0,0.0,0.0,0.617,0.0,0.0,0.0,0,0,0,0,0,1,0,0
3027,122.13017,1698.77,129.52,3392.49,121.2,1320.23,17.02,3600.06,-149.08,17.0,100.0,-3470.36,129.07,40.41,0.992,100.0,3868.62,628.06,1174.97,37.0,0.984,0.992,-1.0,0.789,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3028,122.1635,1713.89,92.48,3382.39,118.53,1165.79,17.02,3600.06,-149.08,17.0,100.0,-3470.36,129.07,40.41,0.992,100.0,3868.62,628.06,1174.97,37.0,0.984,0.992,-1.0,0.984,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
3029,122.19682,1733.41,43.14,3368.95,118.53,1165.79,17.02,3602.94,-228.61,17.0,100.0,-3481.01,-3.87,25.72,0.992,100.0,3868.62,628.06,1174.97,37.0,0.984,0.992,-1.0,0.992,0.305,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3030,122.23015,1752.18,-6.16,3355.51,118.53,1165.79,17.02,3606.87,-274.05,17.0,100.0,-3486.57,-79.83,18.72,0.992,100.0,3820.36,515.59,1236.17,37.0,0.992,0.992,0.0,0.992,0.594,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
3031,122.26347,1774.6,-67.71,3338.74,117.45,983.27,17.02,3606.87,-274.05,17.0,100.0,-3486.57,-79.83,18.72,0.992,100.0,3820.36,515.59,1236.17,37.0,0.992,0.992,0.0,0.992,0.594,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
3032,122.2968,1787.5,-104.6,3328.69,117.35,955.19,17.02,3616.85,-353.6,17.0,100.0,-3493.86,-212.76,15.88,0.992,100.0,3785.09,429.35,1280.62,37.0,0.992,0.992,0.0,0.992,0.992,90.0,0.0,0.0,-0.57,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3033,122.330124,1799.98,-141.46,3318.64,117.35,955.19,17.02,3616.85,-353.6,17.0,100.0,-3493.86,-212.76,15.88,0.992,100.0,3771.81,396.01,1297.21,37.0,0.992,0.992,0.0,0.992,0.992,90.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
3034,122.36345,1823.7,-215.09,3298.58,117.01,842.87,17.02,3634.01,-467.79,17.0,100.0,-3492.78,-402.31,16.7,0.992,100.0,3771.81,396.01,1297.21,27.0,0.992,0.992,0.0,0.992,0.992,90.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3035,122.396774,1834.93,-251.87,3288.56,117.01,842.87,17.02,3635.53,-479.28,17.0,100.0,-3491.56,-421.16,16.75,0.992,100.0,3740.74,316.9,1335.15,27.0,0.992,0.992,0.664,0.992,0.992,90.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3036,122.4301,1849.26,-300.86,3275.2,116.52,744.6,17.02,3635.53,-479.28,17.0,100.0,-3491.56,-421.16,16.75,0.992,100.0,3740.74,316.9,1335.15,27.0,0.992,0.992,0.664,0.992,0.992,90.0,-0.586,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3037,122.463425,1862.86,-349.8,3261.88,116.52,744.6,17.02,3645.3,-594.96,17.0,100.0,-3465.91,-607.15,16.98,0.992,100.0,3696.34,203.46,1385.73,27.0,0.992,0.992,0.703,0.992,0.117,90.0,-0.586,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3038,122.49675,1875.72,-398.69,3248.56,116.52,744.6,17.02,3645.3,-594.96,17.0,100.0,-3465.91,-607.15,16.98,0.992,100.0,3696.34,203.46,1385.73,27.0,0.992,0.992,0.703,0.992,0.117,90.0,-0.586,0.0,-0.68,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3039,122.530075,1887.84,-447.52,3235.25,103.65,549.33,17.02,3645.3,-594.96,17.0,100.0,-3430.25,-752.03,17.01,0.992,100.0,3696.34,203.46,1385.73,27.0,0.992,0.992,0.703,0.992,0.0,90.0,-0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
3040,122.5634,1899.23,-496.31,3221.97,103.65,549.33,17.02,3640.41,-710.87,17.0,100.0,-3430.25,-752.03,17.01,0.992,100.0,3651.97,89.59,1431.98,27.0,0.984,0.992,0.703,0.938,0.0,90.0,-0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3041,122.596725,1909.88,-545.05,3208.69,85.52,439.54,17.02,3640.41,-710.87,17.0,100.0,-3430.25,-752.03,17.01,0.992,100.0,3651.97,89.59,1431.98,27.0,0.984,0.992,0.703,0.836,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
